Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Ripple Rating (105℃/120Hz),Rated Ripple2(mArms),ESR(Ω)（20℃/100kHz）,ESR(Ω) (-40℃/100kHz）,ESR(Ω) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (Ω)(-10℃/100kHz),Impedance (Ω)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
UPM1H122MHD,MP,50.0,1200.00,16.0,35.5,-55,105,5000,11.80,0.10,1800,2040,,,,,,0.056,0.028,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H122MHD6,MP,50.0,1200.00,18.0,30.5,-55,105,5000,13.10,0.10,1800,1880,,,,,,0.062,0.031,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H152MHD,MP,50.0,1500.00,16.0,40.0,-55,105,5000,14.10,0.10,2250,2380,,,,,,0.052,0.026,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H152MHD6,MP,50.0,1500.00,18.0,30.5,-55,105,5000,13.10,0.10,2250,2100,,,,,,0.058,0.029,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H182MHD,MP,50.0,1800.00,18.0,35.5,-55,105,5000,14.20,0.10,2700,2350,,,,,,0.05,0.025,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H222MHD,MP,50.0,2200.00,18.0,40.0,-55,105,5000,17.70,0.12,3300,2510,,,,,,0.048,0.024,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J100MDD,EOL,63.0,10.00,5.0,11.0,-55,105,2000,0.44,0.08,19,67,,,,,,2.12,1.06,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J120MDD,EOL,63.0,12.00,5.0,11.0,-55,105,2000,0.44,0.08,23,72,,,,,,1.86,0.93,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J150MED,EOL,63.0,15.00,6.3,11.0,-55,105,2000,0.59,0.08,28,92,,,,,,1.46,0.73,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J180MED,EOL,63.0,18.00,6.3,11.0,-55,105,2000,0.59,0.08,34,100,,,,,,1.26,0.63,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J220MED,EOL,63.0,22.00,6.3,11.0,-55,105,2000,0.59,0.08,42,110,,,,,,1.04,0.52,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J270MED,EOL,63.0,27.00,6.3,11.0,-55,105,2000,0.59,0.08,51,130,,,,,,0.86,0.43,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J330MED,EOL,63.0,33.00,6.3,15.0,-55,105,2000,0.72,0.08,62,170,,,,,,0.7,0.35,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J390MED,EOL,63.0,39.00,6.3,15.0,-55,105,2000,0.72,0.08,74,190,,,,,,0.6,0.3,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J470MPD,MP,63.0,47.00,8.0,11.5,-55,105,3000,1.19,0.08,89,215,,,,,,0.5,0.25,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J560MPD,MP,63.0,56.00,8.0,15.0,-55,105,3000,1.36,0.08,106,275,,,,,,0.42,0.21,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J560MPD6,MP,63.0,56.00,10.0,12.5,-55,105,5000,1.49,0.08,106,275,,,,,,0.46,0.23,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J680MPD,MP,63.0,68.00,8.0,15.0,-55,105,3000,1.36,0.08,129,315,,,,,,0.34,0.17,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J680MPD6,MP,63.0,68.00,10.0,12.5,-55,105,5000,1.49,0.08,129,310,,,,,,0.38,0.19,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J820MPD,MP,63.0,82.00,8.0,20.0,-55,105,3000,1.66,0.08,155,385,,,,,,0.3,0.15,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J820MPD6,MP,63.0,82.00,10.0,16.0,-55,105,5000,1.77,0.08,155,375,,,,,,0.32,0.16,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J101MPD,MP,63.0,100.00,10.0,20.0,-55,105,5000,2.34,0.08,189,495,,,,,,0.24,0.12,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J101MHD6,MP,63.0,100.00,12.5,15.0,-55,105,5000,2.96,0.08,189,460,,,,,,0.28,0.14,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J121MPD,MP,63.0,120.00,10.0,20.0,-55,105,5000,2.34,0.08,227,555,,,,,,0.2,0.1,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J121MHD6,MP,63.0,120.00,12.5,15.0,-55,105,5000,2.96,0.08,227,510,,,,,,0.24,0.12,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J151MPD,MP,63.0,150.00,10.0,25.0,-55,105,5000,3.07,0.08,284,665,,,,,,0.18,0.09,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J151MHD6,MP,63.0,150.00,12.5,15.0,-55,105,5000,2.96,0.08,284,590,,,,,,0.19,0.095,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J181MPD,MP,63.0,180.00,10.0,30.5,-55,105,5000,3.21,0.08,340,790,,,,,,0.15,0.075,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J181MHD6,MP,63.0,180.00,16.0,15.0,-55,105,5000,4.74,0.08,340,750,,,,,,0.16,0.08,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J221MHD,MP,63.0,220.00,12.5,20.0,-55,105,5000,3.43,0.08,416,835,,,,,,0.13,0.065,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J221MHD6,MP,63.0,220.00,16.0,15.0,-55,105,5000,4.74,0.08,416,820,,,,,,0.14,0.07,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J271MHD,MP,63.0,270.00,12.5,25.0,-55,105,5000,4.56,0.08,510,1000,,,,,,0.11,0.055,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J271MHD6,MP,63.0,270.00,18.0,15.0,-55,105,5000,6.31,0.08,510,965,,,,,,0.12,0.06,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J331MHD,MP,63.0,330.00,12.5,25.0,-55,105,5000,4.56,0.08,624,1090,,,,,,0.098,0.049,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J331MHD6,MP,63.0,330.00,18.0,15.0,-55,105,5000,6.31,0.08,624,1080,,,,,,0.1,0.05,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J391MHD,MP,63.0,390.00,12.5,30.5,-55,105,5000,6.01,0.08,737,1260,,,,,,0.086,0.043,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J391MHD6,MP,63.0,390.00,16.0,20.0,-55,105,5000,6.60,0.08,737,1170,,,,,,0.094,0.047,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J471MHD,MP,63.0,470.00,12.5,35.5,-55,105,5000,7.06,0.08,888,1420,,,,,,0.078,0.039,500,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J471MHD6,MP,63.0,470.00,16.0,25.0,-55,105,5000,8.20,0.08,888,1360,,,,,,0.084,0.042,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J561MHD,MP,63.0,560.00,12.5,40.0,-55,105,5000,7.57,0.08,1058,1590,,,,,,0.07,0.035,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J561MHD6,MP,63.0,560.00,18.0,20.0,-55,105,5000,9.00,0.08,1058,1410,,,,,,0.078,0.039,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J681MHD,MP,63.0,680.00,16.0,30.5,-55,105,5000,9.60,0.08,1285,1700,,,,,,0.064,0.032,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J681MHD6,MP,63.0,680.00,18.0,25.0,-55,105,5000,10.60,0.08,1285,1610,,,,,,0.07,0.035,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J821MHD,MP,63.0,820.00,16.0,35.5,-55,105,5000,11.80,0.08,1550,1890,,,,,,0.058,0.029,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J821MHD6,MP,63.0,820.00,18.0,30.5,-55,105,5000,13.10,0.08,1550,1790,,,,,,0.064,0.032,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J102MHD,MP,63.0,1000.00,16.0,40.0,-55,105,5000,14.10,0.08,1890,2050,,,,,,0.054,0.027,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J102MHD6,MP,63.0,1000.00,18.0,35.5,-55,105,5000,14.20,0.08,1890,1970,,,,,,0.058,0.029,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J122MHD,MP,63.0,1200.00,18.0,40.0,-55,105,5000,17.70,0.08,2268,2210,,,,,,0.05,0.025,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K4R7MDD,EOL,80.0,4.70,5.0,11.0,-55,105,2000,0.44,0.08,11,26,,,,,,11.0,4.2,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K6R8MDD,EOL,80.0,6.80,5.0,11.0,-55,105,2000,0.44,0.08,16,34,,,,,,7.0,2.6,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K100MED,EOL,80.0,10.00,6.3,11.0,-55,105,2000,0.59,0.08,24,43,,,,,,4.6,1.7,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K120MED,EOL,80.0,12.00,6.3,11.0,-55,105,2000,0.59,0.08,29,48,,,,,,3.8,1.4,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K150MED,EOL,80.0,15.00,6.3,11.0,-55,105,2000,0.59,0.08,36,52,,,,,,3.2,1.2,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K180MED,EOL,80.0,18.00,6.3,11.0,-55,105,2000,0.59,0.08,43,78,,,,,,2.7,1.0,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K220MED,EOL,80.0,22.00,6.3,15.0,-55,105,2000,0.72,0.08,53,95,,,,,,2.1,0.77,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K270MED,EOL,80.0,27.00,6.3,15.0,-55,105,2000,0.72,0.08,65,115,,,,,,1.7,0.63,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K330MPD,MP,80.0,33.00,8.0,11.5,-55,105,3000,1.19,0.08,79,150,,,,,,1.4,0.53,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K390MPD,MP,80.0,39.00,8.0,15.0,-55,105,3000,1.36,0.08,94,170,,,,,,1.2,0.46,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K390MPD6,MP,80.0,39.00,10.0,12.5,-55,105,5000,1.49,0.08,94,215,,,,,,1.3,0.49,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K470MPD,MP,80.0,47.00,8.0,15.0,-55,105,3000,1.36,0.08,113,215,,,,,,1.1,0.39,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K470MPD6,MP,80.0,47.00,10.0,12.5,-55,105,5000,1.49,0.08,113,245,,,,,,1.1,0.42,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K560MPD,MP,80.0,56.00,8.0,20.0,-55,105,3000,1.66,0.08,134,295,,,,,,0.92,0.34,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K560MPD6,MP,80.0,56.00,10.0,16.0,-55,105,5000,1.77,0.08,134,305,,,,,,0.97,0.36,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K680MPD,MP,80.0,68.00,10.0,20.0,-55,105,5000,2.34,0.08,163,355,,,,,,0.76,0.28,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K680MHD6,MP,80.0,68.00,12.5,15.0,-55,105,5000,2.96,0.08,163,325,,,,,,0.84,0.31,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K820MPD,MP,80.0,82.00,10.0,20.0,-55,105,5000,2.34,0.08,197,395,,,,,,0.68,0.25,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K820MHD6,MP,80.0,82.00,12.5,15.0,-55,105,5000,2.96,0.08,197,355,,,,,,0.73,0.27,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K101MPD,MP,80.0,100.00,10.0,25.0,-55,105,5000,3.07,0.08,240,525,,,,,,0.57,0.21,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K101MHD6,MP,80.0,100.00,12.5,15.0,-55,105,5000,2.96,0.08,240,400,,,,,,0.62,0.23,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K121MPD,MP,80.0,120.00,10.0,30.5,-55,105,5000,3.21,0.08,288,585,,,,,,0.49,0.18,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K121MHD6,MP,80.0,120.00,16.0,15.0,-55,105,5000,4.74,0.08,288,445,,,,,,0.54,0.2,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K151MPD,MP,80.0,150.00,10.0,30.5,-55,105,5000,3.21,0.08,360,665,,,,,,0.41,0.15,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K151MHD6,MP,80.0,150.00,16.0,15.0,-55,105,5000,4.74,0.08,360,470,,,,,,0.47,0.18,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K181MHD,MP,80.0,180.00,12.5,25.0,-55,105,5000,4.56,0.08,432,735,,,,,,0.35,0.13,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K181MHD6,MP,80.0,180.00,16.0,15.0,-55,105,5000,4.74,0.08,432,545,,,,,,0.41,0.15,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K221MHD,MP,80.0,220.00,12.5,30.5,-55,105,5000,6.01,0.08,528,845,,,,,,0.32,0.12,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K221MHD6,MP,80.0,220.00,18.0,15.0,-55,105,5000,6.31,0.08,528,645,,,,,,0.35,0.13,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K271MHD,MP,80.0,270.00,12.5,30.5,-55,105,5000,6.01,0.08,648,945,,,,,,0.27,0.1,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K271MHD6,MP,80.0,270.00,16.0,20.0,-55,105,5000,6.60,0.08,648,920,,,,,,0.3,0.11,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K331MHD,MP,80.0,330.00,12.5,35.5,-55,105,5000,7.06,0.08,792,1100,,,,,,0.24,0.088,500,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K331MHD6,MP,80.0,330.00,16.0,25.0,-55,105,5000,8.20,0.08,792,1100,,,,,,0.27,0.099,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K391MHD,MP,80.0,390.00,12.5,40.0,-55,105,5000,7.57,0.08,936,1250,,,,,,0.21,0.078,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K391MHD6,MP,80.0,390.00,18.0,20.0,-55,105,5000,9.00,0.08,936,1120,,,,,,0.24,0.089,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K471MHD,MP,80.0,470.00,16.0,30.5,-55,105,5000,9.60,0.08,1128,1430,,,,,,0.19,0.069,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K471MHD6,MP,80.0,470.00,18.0,25.0,-55,105,5000,10.60,0.08,1128,1320,,,,,,0.22,0.08,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K561MHD,MP,80.0,560.00,16.0,35.5,-55,105,5000,11.80,0.08,1344,1640,,,,,,0.17,0.062,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K561MHD6,MP,80.0,560.00,18.0,30.5,-55,105,5000,13.10,0.08,1344,1430,,,,,,0.19,0.072,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K681MHD,MP,80.0,680.00,16.0,40.0,-55,105,5000,14.10,0.08,1632,1830,,,,,,0.15,0.055,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K681MHD6,MP,80.0,680.00,18.0,30.5,-55,105,5000,13.10,0.08,1632,1540,,,,,,0.18,0.065,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K821MHD,MP,80.0,820.00,18.0,35.5,-55,105,5000,14.20,0.08,1968,1910,,,,,,0.13,0.049,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1K102MHD,MP,80.0,1000.00,18.0,40.0,-55,105,5000,17.70,0.08,2400,2050,,,,,,0.12,0.044,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A2R2MDD,EOL,100.0,2.20,5.0,11.0,-55,105,2000,0.44,0.08,7,21,,,,,,18.0,6.6,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A3R3MDD,EOL,100.0,3.30,5.0,11.0,-55,105,2000,0.44,0.08,10,27,,,,,,11.0,4.1,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A4R7MED,EOL,100.0,4.70,6.3,11.0,-55,105,2000,0.59,0.08,14,34,,,,,,7.6,2.8,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A6R8MED,EOL,100.0,6.80,6.3,11.0,-55,105,2000,0.59,0.08,20,41,,,,,,5.1,1.9,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A100MED,EOL,100.0,10.00,6.3,11.0,-55,105,2000,0.59,0.08,30,52,,,,,,3.2,1.2,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A120MED,EOL,100.0,12.00,6.3,11.0,-55,105,2000,0.59,0.08,36,75,,,,,,2.7,1.0,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A150MED,EOL,100.0,15.00,6.3,15.0,-55,105,2000,0.72,0.08,45,90,,,,,,2.2,0.81,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A180MED,EOL,100.0,18.00,6.3,15.0,-55,105,2000,0.72,0.08,54,110,,,,,,1.8,0.67,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A220MPD,MP,100.0,22.00,8.0,11.5,-55,105,3000,1.19,0.08,66,145,,,,,,1.5,0.55,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A270MPD,MP,100.0,27.00,8.0,15.0,-55,105,3000,1.36,0.08,81,160,,,,,,1.3,0.47,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A270MPD6,MP,100.0,27.00,10.0,12.5,-55,105,5000,1.49,0.08,81,205,,,,,,1.4,0.5,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A330MPD,MP,100.0,33.00,8.0,15.0,-55,105,3000,1.36,0.08,99,200,,,,,,1.0,0.38,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A330MPD6,MP,100.0,33.00,10.0,12.5,-55,105,5000,1.49,0.08,99,230,,,,,,1.1,0.42,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A390MPD,MP,100.0,39.00,8.0,20.0,-55,105,3000,1.66,0.08,117,280,,,,,,0.89,0.33,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A390MPD6,MP,100.0,39.00,10.0,16.0,-55,105,5000,1.77,0.08,117,285,,,,,,0.97,0.36,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A470MPD,MP,100.0,47.00,10.0,20.0,-55,105,5000,2.34,0.08,141,340,,,,,,0.76,0.28,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A470MHD6,MP,100.0,47.00,12.5,15.0,-55,105,5000,2.96,0.08,141,310,,,,,,0.84,0.31,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A560MPD,MP,100.0,56.00,10.0,20.0,-55,105,5000,2.34,0.08,168,375,,,,,,0.65,0.24,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A560MHD6,MP,100.0,56.00,12.5,15.0,-55,105,5000,2.96,0.08,168,340,,,,,,0.73,0.27,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A680MPD,MP,100.0,68.00,10.0,25.0,-55,105,5000,3.07,0.08,204,500,,,,,,0.57,0.21,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A680MHD6,MP,100.0,68.00,12.5,15.0,-55,105,5000,2.96,0.08,204,380,,,,,,0.62,0.23,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A820MPD,MP,100.0,82.00,10.0,30.5,-55,105,5000,3.21,0.08,246,555,,,,,,0.49,0.18,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A820MHD6,MP,100.0,82.00,16.0,15.0,-55,105,5000,4.74,0.08,246,435,,,,,,0.51,0.19,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A101MPD,MP,100.0,100.00,10.0,30.5,-55,105,5000,3.21,0.08,300,635,,,,,,0.41,0.15,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A101MHD6,MP,100.0,100.00,16.0,15.0,-55,105,5000,4.74,0.08,300,475,,,,,,0.46,0.17,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A121MHD,MP,100.0,120.00,12.5,25.0,-55,105,5000,4.56,0.08,360,700,,,,,,0.35,0.13,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A121MHD6,MP,100.0,120.00,16.0,15.0,-55,105,5000,4.74,0.08,360,535,,,,,,0.38,0.14,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A151MHD,MP,100.0,150.00,12.5,25.0,-55,105,5000,4.56,0.08,450,780,,,,,,0.3,0.11,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A151MHD6,MP,100.0,150.00,18.0,15.0,-55,105,5000,6.31,0.08,450,640,,,,,,0.32,0.12,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A181MHD,MP,100.0,180.00,12.5,30.5,-55,105,5000,6.01,0.08,540,900,,,,,,0.26,0.098,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A181MHD6,MP,100.0,180.00,16.0,20.0,-55,105,5000,6.60,0.08,540,880,,,,,,0.3,0.11,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A221MHD,MP,100.0,220.00,12.5,35.5,-55,105,5000,7.06,0.08,660,1050,,,,,,0.23,0.087,500,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A221MHD6,MP,100.0,220.00,16.0,25.0,-55,105,5000,8.20,0.08,660,1050,,,,,,0.25,0.093,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A271MHD,MP,100.0,270.00,12.5,40.0,-55,105,5000,7.57,0.08,810,1200,,,,,,0.19,0.072,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A271MHD6,MP,100.0,270.00,18.0,20.0,-55,105,5000,9.00,0.08,810,1080,,,,,,0.22,0.08,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A331MHD,MP,100.0,330.00,16.0,30.5,-55,105,5000,9.60,0.08,990,1370,,,,,,0.17,0.062,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A331MHD6,MP,100.0,330.00,18.0,25.0,-55,105,5000,10.60,0.08,990,1260,,,,,,0.19,0.07,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A391MHD,MP,100.0,390.00,16.0,35.5,-55,105,5000,11.80,0.08,1170,1550,,,,,,0.14,0.053,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A391MHD6,MP,100.0,390.00,18.0,30.5,-55,105,5000,13.10,0.08,1170,1430,,,,,,0.17,0.062,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A471MHD,MP,100.0,470.00,16.0,40.0,-55,105,5000,14.10,0.08,1410,1760,,,,,,0.13,0.047,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A471MHD6,MP,100.0,470.00,18.0,35.5,-55,105,5000,14.20,0.08,1410,1570,,,,,,0.15,0.056,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A561MHD,MP,100.0,560.00,18.0,35.5,-55,105,5000,14.20,0.08,1680,1840,,,,,,0.11,0.041,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM2A681MHD,MP,100.0,680.00,18.0,40.0,-55,105,5000,17.70,0.08,2040,1910,,,,,,0.097,0.036,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
