Voltage,Capacitance,ESR 20°C@120Hz,Case Size Diameter,Case Size Length,Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Dissipation Factor,Endurance,Leakage Current,Minimum Quantity,Part Number,Polarity type,Product category,Product summary,Ripple Current,Status,Vibration resistant,Weight (g)
250,47,5.644,12.5,25,-40,105,0.2,2000,570,800,UVZ2E470MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,210,MP,Normal,4.56
250,100,2.653,16,30.5,-40,105,0.2,2000,1100,300,UVZ2E101MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,365,MP,Normal,9.6
250,220,1.206,20,40,-40,105,0.2,2000,2300,150,UVZ2E221MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,600,EOL,Normal,19.6
250,330,0.804,22,50,-40,105,0.2,2000,3400,250,UVZ2E331MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,730,EOL,Normal,27.4
250,470,0.564,25,50,-40,105,0.2,2000,4800,140,UVZ2E471MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,870,EOL,Normal,38.8
315,1,265.258,6.3,11,-40,105,0.2,1000,72,4000,UVZ2F010MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,15,EOL,Normal,0.59
315,2.2,120.572,8,11.5,-40,105,0.2,1000,109,3000,UVZ2F2R2MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,26,MP,Normal,1.19
315,3.3,80.381,10,12.5,-40,105,0.2,2000,142,2000,UVZ2F3R3MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,38,MP,Normal,1.49
315,4.7,56.438,10,12.5,-40,105,0.2,2000,159,2000,UVZ2F4R7MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,45,MP,Normal,1.49
315,10,26.526,10,20,-40,105,0.2,2000,226,1400,UVZ2F100MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,80,MP,Normal,2.34
315,22,12.057,12.5,20,-40,105,0.2,2000,377,1000,UVZ2F220MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,115,MP,Normal,3.43
315,33,8.038,16,25,-40,105,0.2,2000,516,400,UVZ2F330MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,195,MP,Normal,8.2
315,47,5.644,16,25,-40,105,0.2,2000,692,400,UVZ2F470MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,230,MP,Normal,8.2
315,100,2.653,18,35.5,-40,105,0.2,2000,1360,250,UVZ2F101MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,395,MP,Normal,14.2
315,220,1.206,22,50,-40,105,0.2,2000,2872,250,UVZ2F221MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,620,EOL,Normal,27.4
315,330,0.804,25,50,-40,105,0.2,2000,4258,140,UVZ2F331MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,760,EOL,Normal,38.8
350,1,331.573,6.3,11,-40,105,0.25,1000,75,4000,UVZ2V010MED,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,15,EOL,Normal,0.59
350,2.2,150.715,8,11.5,-40,105,0.25,1000,117,3000,UVZ2V2R2MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,26,MP,Normal,1.19
350,3.3,100.477,10,12.5,-40,105,0.25,2000,146,2000,UVZ2V3R3MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,38,MP,Normal,1.49
350,4.7,70.547,10,12.5,-40,105,0.25,2000,166,2000,UVZ2V4R7MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,45,MP,Normal,1.49
350,10,33.157,10,20,-40,105,0.25,2000,240,1400,UVZ2V100MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,80,MP,Normal,2.34
350,22,15.072,12.5,25,-40,105,0.25,2000,408,800,UVZ2V220MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,115,MP,Normal,4.56
350,33,10.048,16,25,-40,105,0.25,2000,562,400,UVZ2V330MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,195,MP,Normal,8.2
350,47,7.055,16,35.5,-40,105,0.25,2000,758,300,UVZ2V470MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,270,MP,Normal,11.8
350,100,3.316,18,40,-40,105,0.25,2000,1500,200,UVZ2V101MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,420,MP,Normal,17.7
350,220,1.507,22,50,-40,105,0.25,2000,3180,250,UVZ2V221MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,620,EOL,Normal,27.4
400,1,331.573,8,11.5,-40,105,0.25,1000,80,3000,UVZ2G010MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,17,MP,Normal,1.19
400,2.2,150.715,10,12.5,-40,105,0.25,2000,128,2000,UVZ2G2R2MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,30,MP,Normal,1.49
400,3.3,100.477,10,12.5,-40,105,0.25,2000,153,2000,UVZ2G3R3MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,38,MP,Normal,1.49
400,4.7,70.547,10,16,-40,105,0.25,2000,175,1800,UVZ2G4R7MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,50,MP,Normal,1.77
400,10,33.157,12.5,20,-40,105,0.25,2000,260,1000,UVZ2G100MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,90,MP,Normal,3.43
400,22,15.072,16,25,-40,105,0.25,2000,452,400,UVZ2G220MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,165,MP,Normal,8.2
400,33,10.048,16,30.5,-40,105,0.25,2000,628,300,UVZ2G330MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,215,MP,Normal,9.6
400,47,7.055,16,35.5,-40,105,0.25,2000,852,300,UVZ2G470MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,270,MP,Normal,11.8
400,100,3.316,20,40,-40,105,0.25,2000,1700,150,UVZ2G101MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,450,EOL,Normal,19.6
400,220,1.507,25,50,-40,105,0.25,2000,3620,140,UVZ2G221MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,660,EOL,Normal,38.8
450,1,331.573,8,11.5,-25,105,0.25,1000,85,3000,UVZ2W010MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,13,MP,Normal,1.19
450,2.2,150.715,10,12.5,-25,105,0.25,2000,139,2000,UVZ2W2R2MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,23,MP,Normal,1.49
450,3.3,100.477,10,16,-25,105,0.25,2000,159,1800,UVZ2W3R3MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,31,MP,Normal,1.77
450,4.7,70.547,10,20,-25,105,0.25,2000,185,1400,UVZ2W4R7MPD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,40,MP,Normal,2.34
450,10,33.157,12.5,20,-25,105,0.25,2000,280,1000,UVZ2W100MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,65,MP,Normal,3.43
450,22,15.072,16,25,-25,105,0.25,2000,496,400,UVZ2W220MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,115,MP,Normal,8.2
450,33,10.048,16,35.5,-25,105,0.25,2000,694,300,UVZ2W330MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,165,MP,Normal,11.8
450,47,7.055,18,40,-25,105,0.25,2000,946,200,UVZ2W470MHD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,185,MP,Normal,17.7
450,100,3.316,22,40,-25,105,0.25,2000,1900,250,UVZ2W101MRD,Uni-Polar,Radial Lead,6mmL Wide Temp. Range,270,EOL,Normal,23.8
