Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Ripple Rating (105℃/120Hz),Rated Ripple2(mArms),ESR(Ω)（20℃/100kHz）,ESR(Ω) (-40℃/100kHz）,ESR(Ω) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (Ω)(-10℃/100kHz),Impedance (Ω)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
UVZ2C010MED,EOL,160.0,1.00,6.3,11.0,-40,105,1000,0.59,0.20,56,16,,,,,,,,4000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2C2R2MED,EOL,160.0,2.20,6.3,11.0,-40,105,1000,0.59,0.20,75,25,,,,,,,,4000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2C3R3MED,EOL,160.0,3.30,6.3,11.0,-40,105,1000,0.59,0.20,93,30,,,,,,,,4000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2C4R7MED,EOL,160.0,4.70,6.3,11.0,-40,105,1000,0.59,0.20,115,34,,,,,,,,4000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2C100MPD,MP,160.0,10.00,8.0,11.5,-40,105,1000,1.19,0.20,164,41,,,,,,,,3000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2C220MPD,MP,160.0,22.00,10.0,16.0,-40,105,2000,1.77,0.20,241,100,,,,,,,,1800,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2C330MPD,MP,160.0,33.00,10.0,20.0,-40,105,2000,2.34,0.20,311,145,,,,,,,,1400,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2C470MHD,MP,160.0,47.00,12.5,20.0,-40,105,2000,3.43,0.20,401,195,,,,,,,,1000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2C101MHD,MP,160.0,100.00,12.5,25.0,-40,105,2000,4.56,0.20,740,215,,,,,,,,800,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2C221MHD,MP,160.0,220.00,16.0,35.5,-40,105,2000,11.80,0.20,1508,570,,,,,,,,300,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2C331MHD,MP,160.0,330.00,18.0,40.0,-40,105,2000,17.70,0.20,2212,750,,,,,,,,200,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2C471MRD,EOL,160.0,470.00,22.0,40.0,-40,105,2000,23.80,0.20,3108,900,,,,,,,,250,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2C102MRD,EOL,160.0,1000.00,25.0,50.0,-40,105,2000,38.80,0.20,6500,1310,,,,,,,,140,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2DR47MED,EOL,200.0,0.47,6.3,11.0,-40,105,1000,0.59,0.20,49,11,,,,,,,,4000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2D010MED,EOL,200.0,1.00,6.3,11.0,-40,105,1000,0.59,0.20,60,16,,,,,,,,4000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2D2R2MED,EOL,200.0,2.20,6.3,11.0,-40,105,1000,0.59,0.20,84,25,,,,,,,,4000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2D3R3MED,EOL,200.0,3.30,6.3,11.0,-40,105,1000,0.59,0.20,106,30,,,,,,,,4000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2D4R7MPD,MP,200.0,4.70,8.0,11.5,-40,105,1000,1.19,0.20,134,39,,,,,,,,3000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2D100MPD,MP,200.0,10.00,10.0,12.5,-40,105,2000,1.49,0.20,180,65,,,,,,,,2000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2D220MPD,MP,200.0,22.00,10.0,20.0,-40,105,2000,2.34,0.20,276,120,,,,,,,,1400,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2D330MHD,MP,200.0,33.00,12.5,20.0,-40,105,2000,3.43,0.20,364,160,,,,,,,,1000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2D470MHD,MP,200.0,47.00,12.5,20.0,-40,105,2000,3.43,0.20,476,195,,,,,,,,1000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2D101MHD,MP,200.0,100.00,16.0,30.5,-40,105,2000,9.60,0.20,900,375,,,,,,,,300,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2D221MHD,MP,200.0,220.00,18.0,35.5,-40,105,2000,14.20,0.20,1860,575,,,,,,,,250,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2D331MRD,EOL,200.0,330.00,20.0,40.0,-40,105,2000,19.60,0.20,2740,705,,,,,,,,150,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2D471MRD,EOL,200.0,470.00,22.0,50.0,-40,105,2000,27.40,0.20,3860,840,,,,,,,,250,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2ER47MED,EOL,250.0,0.47,6.3,11.0,-40,105,1000,0.59,0.20,52,10,,,,,,,,4000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2E010MED,EOL,250.0,1.00,6.3,11.0,-40,105,1000,0.59,0.20,65,15,,,,,,,,4000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2E2R2MED,EOL,250.0,2.20,6.3,11.0,-40,105,1000,0.59,0.20,95,23,,,,,,,,4000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2E3R3MPD,MP,250.0,3.30,8.0,11.5,-40,105,1000,1.19,0.20,123,32,,,,,,,,3000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2E4R7MPD,MP,250.0,4.70,8.0,11.5,-40,105,1000,1.19,0.20,147,39,,,,,,,,3000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2E100MPD,MP,250.0,10.00,10.0,16.0,-40,105,2000,1.77,0.20,200,74,,,,,,,,1800,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2E220MHD,MP,250.0,22.00,12.5,20.0,-40,105,2000,3.43,0.20,320,130,,,,,,,,1000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2E330MHD,MP,250.0,33.00,12.5,20.0,-40,105,2000,3.43,0.20,430,160,,,,,,,,1000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2E470MHD,MP,250.0,47.00,12.5,25.0,-40,105,2000,4.56,0.20,570,210,,,,,,,,800,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2E101MHD,MP,250.0,100.00,16.0,30.5,-40,105,2000,9.60,0.20,1100,365,,,,,,,,300,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2E221MRD,EOL,250.0,220.00,20.0,40.0,-40,105,2000,19.60,0.20,2300,600,,,,,,,,150,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2E331MRD,EOL,250.0,330.00,22.0,50.0,-40,105,2000,27.40,0.20,3400,730,,,,,,,,250,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2E471MRD,EOL,250.0,470.00,25.0,50.0,-40,105,2000,38.80,0.20,4800,870,,,,,,,,140,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2F010MED,EOL,315.0,1.00,6.3,11.0,-40,105,1000,0.59,0.20,72,15,,,,,,,,4000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2F2R2MPD,MP,315.0,2.20,8.0,11.5,-40,105,1000,1.19,0.20,109,26,,,,,,,,3000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2F3R3MPD,MP,315.0,3.30,10.0,12.5,-40,105,2000,1.49,0.20,142,38,,,,,,,,2000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2F4R7MPD,MP,315.0,4.70,10.0,12.5,-40,105,2000,1.49,0.20,159,45,,,,,,,,2000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2F100MPD,MP,315.0,10.00,10.0,20.0,-40,105,2000,2.34,0.20,226,80,,,,,,,,1400,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2F220MHD,MP,315.0,22.00,12.5,20.0,-40,105,2000,3.43,0.20,377,115,,,,,,,,1000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2F330MHD,MP,315.0,33.00,16.0,25.0,-40,105,2000,8.20,0.20,516,195,,,,,,,,400,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2F470MHD,MP,315.0,47.00,16.0,25.0,-40,105,2000,8.20,0.20,692,230,,,,,,,,400,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2F101MHD,MP,315.0,100.00,18.0,35.5,-40,105,2000,14.20,0.20,1360,395,,,,,,,,250,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2F221MRD,EOL,315.0,220.00,22.0,50.0,-40,105,2000,27.40,0.20,2872,620,,,,,,,,250,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2F331MRD,EOL,315.0,330.00,25.0,50.0,-40,105,2000,38.80,0.20,4258,760,,,,,,,,140,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2V010MED,EOL,350.0,1.00,6.3,11.0,-40,105,1000,0.59,0.25,75,15,,,,,,,,4000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2V2R2MPD,MP,350.0,2.20,8.0,11.5,-40,105,1000,1.19,0.25,117,26,,,,,,,,3000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2V3R3MPD,MP,350.0,3.30,10.0,12.5,-40,105,2000,1.49,0.25,146,38,,,,,,,,2000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2V4R7MPD,MP,350.0,4.70,10.0,12.5,-40,105,2000,1.49,0.25,166,45,,,,,,,,2000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2V100MPD,MP,350.0,10.00,10.0,20.0,-40,105,2000,2.34,0.25,240,80,,,,,,,,1400,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2V220MHD,MP,350.0,22.00,12.5,25.0,-40,105,2000,4.56,0.25,408,115,,,,,,,,800,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2V330MHD,MP,350.0,33.00,16.0,25.0,-40,105,2000,8.20,0.25,562,195,,,,,,,,400,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2V470MHD,MP,350.0,47.00,16.0,35.5,-40,105,2000,11.80,0.25,758,270,,,,,,,,300,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2V101MHD,MP,350.0,100.00,18.0,40.0,-40,105,2000,17.70,0.25,1500,420,,,,,,,,200,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2V221MRD,EOL,350.0,220.00,22.0,50.0,-40,105,2000,27.40,0.25,3180,620,,,,,,,,250,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2G010MPD,MP,400.0,1.00,8.0,11.5,-40,105,1000,1.19,0.25,80,17,,,,,,,,3000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2G2R2MPD,MP,400.0,2.20,10.0,12.5,-40,105,2000,1.49,0.25,128,30,,,,,,,,2000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2G3R3MPD,MP,400.0,3.30,10.0,12.5,-40,105,2000,1.49,0.25,153,38,,,,,,,,2000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2G4R7MPD,MP,400.0,4.70,10.0,16.0,-40,105,2000,1.77,0.25,175,50,,,,,,,,1800,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2G100MHD,MP,400.0,10.00,12.5,20.0,-40,105,2000,3.43,0.25,260,90,,,,,,,,1000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2G220MHD,MP,400.0,22.00,16.0,25.0,-40,105,2000,8.20,0.25,452,165,,,,,,,,400,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2G330MHD,MP,400.0,33.00,16.0,30.5,-40,105,2000,9.60,0.25,628,215,,,,,,,,300,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2G470MHD,MP,400.0,47.00,16.0,35.5,-40,105,2000,11.80,0.25,852,270,,,,,,,,300,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2G101MRD,EOL,400.0,100.00,20.0,40.0,-40,105,2000,19.60,0.25,1700,450,,,,,,,,150,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2G221MRD,EOL,400.0,220.00,25.0,50.0,-40,105,2000,38.80,0.25,3620,660,,,,,,,,140,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2W010MPD,MP,450.0,1.00,8.0,11.5,-25,105,1000,1.19,0.25,85,13,,,,,,,,3000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2W2R2MPD,MP,450.0,2.20,10.0,12.5,-25,105,2000,1.49,0.25,139,23,,,,,,,,2000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2W3R3MPD,MP,450.0,3.30,10.0,16.0,-25,105,2000,1.77,0.25,159,31,,,,,,,,1800,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2W4R7MPD,MP,450.0,4.70,10.0,20.0,-25,105,2000,2.34,0.25,185,40,,,,,,,,1400,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2W100MHD,MP,450.0,10.00,12.5,20.0,-25,105,2000,3.43,0.25,280,65,,,,,,,,1000,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2W220MHD,MP,450.0,22.00,16.0,25.0,-25,105,2000,8.20,0.25,496,115,,,,,,,,400,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2W330MHD,MP,450.0,33.00,16.0,35.5,-25,105,2000,11.80,0.25,694,165,,,,,,,,300,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2W470MHD,MP,450.0,47.00,18.0,40.0,-25,105,2000,17.70,0.25,946,185,,,,,,,,200,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
UVZ2W101MRD,EOL,450.0,100.00,22.0,40.0,-25,105,2000,23.80,0.25,1900,270,,,,,,,,250,Radial Lead,6mmL Wide Temp. Range,Uni-Polar,Normal
